ID,品牌,名称,机油容量,排量,发动机型号
52a89b67098e71b2e500063f,长城汽车,长城汽车 嘉誉  2.0L 2009,4,,4G63S4M
52a89b67098e71b2e5000642,长城汽车,长城汽车 嘉誉  2.4L 2009,4,,4G69MIVEC
52a89b68098e71b2e500065a,长安汽车,长安汽车 CX30  1.6L 三厢 2011-,4,,JL475QK
52a89b68098e71b2e500065e,长安汽车,长安汽车 CX30  2.L 三厢 2011-,4,,JL486Q2
52a89b69098e71b2e5000673,长安汽车,长安汽车 志翔  2.0L 2008-,4,,JL486Q2
52a89b69098e71b2e5000676,长安汽车,长安汽车 杰勋  2.0L 2007.4-,4,,CA20
52a89b6e098e71b2e50006c1,长安汽车,长安汽车 长安之星2 SC638 1.0L 2009-,4,,JL465QE
52a89b6e098e71b2e50006c4,长安汽车,长安汽车 长安之星2 SC638E 1.0L 2009-,4,,JL465QK
52a89b6f098e71b2e50006d0,长安汽车,长安汽车 长安之星S460 9款 C8D 1.3L 2009-,4,,JL474Q
52a89b6f098e71b2e50006d3,长安汽车,长安汽车 长安之星S460 9款 C8BY 1.3L 2009-,4,,JL474QG
52a89b71098e71b2e5000735,东南汽车,东南汽车 得利卡 精英 2.0L 1997-2005,4,,4G63
52a89b72098e71b2e5000745,东南汽车,东南汽车 富利卡 2.0L 2000.1-,4,,4G63S4M
52a89ba6098e71b2e5000ae0,江淮汽车,江淮汽车 同悦  1.3L 2008-,4,,4G13
52a89ba6098e71b2e5000ae7,江淮汽车,江淮汽车 同悦  1.3L 2010-,4,,HFC4GB1.3C
52a89ba8098e71b2e5000b0b,江淮汽车,江淮汽车 瑞风 01款 2.4L汽 2001.07-2007,4,,HFC4GA1
52a89ba9098e71b2e5000b1b,江淮汽车,江淮汽车 瑞风 07款 2.4L汽 2007-2008,4,,HFC4GA1-2B
52a89bac098e71b2e5000b4e,江淮汽车,江淮汽车 瑞鹰 09款 2.0L 2009-2012,4,,HFC4GA3.B
52a89bac098e71b2e5000b57,江淮汽车,江淮汽车 瑞鹰 10款 2.4L 2010-2012,4,,HFC4G1.C
52a89bb3098e71b2e5000c18,一汽轿车,一汽轿车 红旗 世纪星 2.0L 2000-2003,4,,Nissan VG20
52a89bbc098e71b2e5000c8d,华晨汽车中华,华晨汽车中华 骏捷 FRV 1.5L 2010.03-,4,,4A91S
52a89bbc098e71b2e5000c8f,华晨汽车中华,华晨汽车中华 骏捷 FSV 1.5L 2010.09-,4,,4A91S
52a89bbd098e71b2e5000c93,华晨汽车中华,华晨汽车中华 骏捷 Wagon 1.8T 2011-,4,,BL18T
52a89bbd098e71b2e5000c95,华晨汽车中华,华晨汽车中华 骏捷 Wagon 2.0L 2011-,4,,BL20L
52a89b79098e71b2e50007ea,南汽菲亚特,南汽菲亚特 英格尔Eagle  1.5L 2001-,4,,L4
